,Airline,Source,Destination,Route,Total_Stops,Price,journey_year,journey_month,journey_day,dep_hour,dep_min,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_min,duration_hours,duration_mins
5861,0,0,3,BLR → DEL,0,5695,2019,3,15,1,30,2022,2,15,4,15,2,45
5862,2,2,5,DEL → BOM → COK,1,17235,2019,3,3,18,15,2022,3,4,18,50,24,35
5863,2,2,5,DEL → LKO → BOM → COK,2,11547,2019,9,4,9,25,2022,4,10,4,25,19,0
5864,6,0,3,BLR → DEL,0,8029,2019,3,3,7,0,2022,2,15,9,40,2,40
5865,2,0,2,BLR → DEL,0,8017,2019,6,15,19,50,2022,2,15,22,50,3,0
5866,1,1,0,CCU → DEL → BLR,1,10414,2019,5,24,20,30,2022,5,25,20,25,23,55
5867,1,0,3,BLR → CCU → GAU → DEL,2,11949,2019,12,3,11,5,2022,2,15,22,10,11,5
5868,2,4,4,BOM → HYD,0,3206,2019,1,4,10,20,2022,2,15,11,50,1,30
5869,0,0,2,BLR → DEL,0,4424,2019,5,18,13,0,2022,2,15,15,50,2,50
5870,6,0,3,BLR → DEL,0,4879,2019,3,24,7,0,2022,2,15,9,40,2,40
5871,0,2,5,DEL → BLR → COK,1,5913,2019,4,15,17,5,2022,2,15,22,15,5,10
5872,1,1,0,CCU → IXR → DEL → BLR,2,11412,2019,12,5,5,50,2022,5,13,8,55,27,5
5873,4,2,5,DEL → BOM → COK,1,7619,2019,6,24,7,0,2022,2,15,21,0,14,0
5874,2,0,2,BLR → DEL,0,7230,2019,12,4,15,15,2022,2,15,18,10,2,55
5875,0,2,5,DEL → BLR → COK,1,6148,2019,6,27,15,10,2022,2,15,20,0,4,50
5876,2,2,5,DEL → BDQ → BOM → COK,2,14238,2019,6,15,18,25,2022,6,16,4,25,10,0
5877,0,2,5,DEL → AMD → COK,1,6102,2019,3,21,7,45,2022,2,15,13,40,5,55
5878,1,1,0,CCU → BOM → GOI → BLR,2,12325,2019,5,21,16,50,2022,5,22,5,35,12,45
5879,6,0,3,BLR → AMD → DEL,1,18388,2019,1,3,6,40,2022,2,15,21,55,15,15
5880,2,2,5,DEL → BOM → COK,1,10263,2019,3,6,16,0,2022,6,4,4,25,12,25
5881,2,2,5,DEL → BOM → COK,1,10263,2019,6,15,9,0,2022,2,15,19,0,10,0
5882,2,0,2,BLR → DEL,0,7230,2019,4,21,7,10,2022,2,15,10,10,3,0
5883,7,1,0,CCU → BLR,0,3808,2019,6,27,22,50,2022,6,28,1,20,2,30
5884,4,2,5,DEL → BOM → COK,1,7696,2019,3,21,15,15,2022,3,22,1,35,10,20
5885,1,1,0,CCU → IXR → DEL → BLR,2,12724,2019,5,18,5,50,2022,5,19,8,55,27,5
5886,3,4,4,BOM → HYD,0,2176,2019,5,15,13,15,2022,2,15,14,45,1,30
5887,0,2,5,DEL → BOM → COK,1,6629,2019,5,27,9,15,2022,5,28,1,30,16,15
5888,2,2,5,DEL → NAG → BOM → COK,2,13377,2019,12,6,14,35,2022,6,13,4,25,13,50
5889,0,1,0,CCU → BLR,0,4149,2019,3,27,15,10,2022,2,15,17,45,2,35
5890,2,2,5,DEL → IDR → BOM → COK,2,9255,2019,3,27,5,25,2022,3,28,4,25,23,0
5891,2,0,2,BLR → DEL,0,8017,2019,6,24,18,55,2022,2,15,22,0,3,5
5892,2,0,2,BLR → DEL,0,4031,2019,1,5,17,45,2022,2,15,20,45,3,0
5893,2,0,2,BLR → DEL,0,5199,2019,12,5,17,45,2022,2,15,20,45,3,0
5894,7,1,0,CCU → BLR,0,4410,2019,4,15,19,55,2022,2,15,22,25,2,30
5895,1,4,4,BOM → HYD,0,10083,2019,1,3,13,55,2022,2,15,15,25,1,30
5896,2,1,0,CCU → BOM → BLR,1,9664,2019,5,18,14,5,2022,5,19,10,5,20,0
5897,3,0,2,BLR → DEL,0,3972,2019,3,4,5,55,2022,2,15,8,35,2,40
5898,0,3,1,MAA → CCU,0,6298,2019,3,15,7,55,2022,2,15,10,15,2,20
5899,3,0,2,BLR → DEL,0,3574,2019,9,5,5,55,2022,2,15,8,35,2,40
5900,2,1,0,CCU → BOM → BLR,1,10845,2019,5,21,14,5,2022,2,15,22,35,8,30
5901,0,0,2,BLR → DEL,0,4424,2019,4,27,6,5,2022,2,15,8,50,2,45
5902,2,0,3,BLR → BOM → DEL,1,19226,2019,6,3,14,5,2022,2,15,21,20,7,15
5903,0,3,1,MAA → CCU,0,6298,2019,12,3,22,5,2022,3,13,0,30,2,25
5904,3,1,0,CCU → BLR,0,3850,2019,6,3,22,20,2022,3,7,0,40,2,20
5905,4,2,5,DEL → BOM → COK,1,15079,2019,6,3,8,0,2022,2,15,15,30,7,30
5906,0,1,0,CCU → HYD → BLR,1,4206,2019,12,5,19,20,2022,2,15,23,45,4,25
5907,1,0,2,BLR → DEL,0,5229,2019,5,27,13,20,2022,2,15,16,10,2,50
5908,4,2,5,DEL → BOM → COK,1,7409,2019,6,6,7,0,2022,2,15,21,0,14,0
5909,2,0,2,BLR → DEL,0,7230,2019,9,6,11,10,2022,2,15,14,5,2,55
5910,2,2,5,DEL → NAG → BOM → COK,2,10920,2019,6,15,14,35,2022,6,16,4,25,13,50
5911,2,0,2,BLR → DEL,0,4545,2019,1,5,15,15,2022,2,15,18,10,2,55
5912,2,2,5,DEL → BOM → COK,1,6541,2019,3,21,8,0,2022,3,22,4,25,20,25
5914,2,2,5,DEL → BOM → COK,1,16080,2019,5,21,10,0,2022,2,15,19,0,9,0
5915,4,2,5,DEL → BOM → COK,1,13378,2019,1,6,18,15,2022,6,2,1,30,7,15
5916,0,0,2,BLR → DEL,0,4824,2019,3,6,18,55,2022,2,15,21,50,2,55
5917,2,1,0,CCU → DEL → BLR,1,14152,2019,5,15,17,0,2022,5,16,10,55,17,55
5918,5,1,0,CCU → BOM → BLR,1,6096,2019,9,5,23,30,2022,5,10,7,45,8,15
5919,1,2,5,DEL → BOM → COK,1,12030,2019,5,27,10,0,2022,2,15,19,15,9,15
5920,1,1,0,CCU → HYD → BLR,1,4438,2019,6,4,19,0,2022,4,7,11,5,16,5
5921,0,0,2,BLR → DEL,0,3420,2019,6,27,1,30,2022,2,15,4,15,2,45
5922,0,0,2,BLR → DEL,0,3944,2019,1,4,10,10,2022,2,15,13,0,2,50
5923,4,2,5,DEL → BOM → COK,1,13543,2019,3,21,14,0,2022,3,22,1,35,11,35
5924,1,2,5,DEL → BLR → COK,1,7175,2019,6,27,17,40,2022,2,15,23,0,5,20
5925,0,4,4,BOM → HYD,0,7418,2019,9,3,9,10,2022,2,15,10,35,1,25
5926,2,2,5,DEL → AMD → BOM → COK,2,16705,2019,9,5,13,25,2022,5,10,4,25,15,0
5927,1,1,0,CCU → BLR,0,4436,2019,3,18,20,45,2022,2,15,23,20,2,35
5929,7,0,2,BLR → DEL,0,3384,2019,6,21,23,55,2022,6,22,2,45,2,50
5930,0,1,0,CCU → BLR,0,4805,2019,4,21,4,40,2022,2,15,7,15,2,35
5931,7,0,2,BLR → DEL,0,3384,2019,5,27,4,55,2022,2,15,7,45,2,50
5932,0,1,0,CCU → GAU → BLR,1,6992,2019,5,24,15,10,2022,2,15,20,30,5,20
5933,1,2,5,DEL → AMD → BOM → COK,2,10442,2019,9,5,5,0,2022,5,10,19,15,38,15
5934,0,2,5,DEL → HYD → COK,1,5074,2019,3,21,7,35,2022,2,15,12,0,4,25
5935,4,2,5,DEL → BOM → COK,1,7696,2019,3,21,10,20,2022,3,22,1,35,15,15
5936,1,2,5,DEL → MAA → COK,1,7481,2019,5,24,20,40,2022,5,25,9,25,12,45
5937,2,2,5,DEL → BOM → COK,1,10263,2019,9,6,11,30,2022,6,10,12,35,25,5
5938,2,0,3,BLR → BOM → DEL,1,13818,2019,12,3,22,55,2022,3,13,11,25,12,30
5939,2,1,0,CCU → DEL → BLR,1,13068,2019,5,21,9,35,2022,2,15,19,10,9,35
5940,3,4,4,BOM → HYD,0,1966,2019,6,6,13,15,2022,2,15,14,45,1,30
5941,0,2,5,DEL → HYD → COK,1,6675,2019,6,6,6,50,2022,2,15,16,10,9,20
5942,1,4,4,BOM → GOI → PNQ → HYD,2,16173,2019,12,3,5,5,2022,2,15,16,55,11,50
5943,4,2,5,DEL → BOM → COK,1,7269,2019,6,24,12,50,2022,2,15,19,15,6,25
5944,2,0,3,BLR → BOM → DEL,1,17525,2019,3,15,7,0,2022,2,15,12,15,5,15
5945,4,2,5,DEL → BOM → COK,1,7889,2019,5,21,18,0,2022,5,22,1,30,7,30
5946,0,4,4,BOM → HYD,0,2755,2019,6,6,19,5,2022,2,15,20,35,1,30
5947,1,0,3,BLR → HBX → BOM → AMD → DEL,3,10574,2019,3,3,12,0,2022,2,15,23,55,11,55
5948,4,2,5,DEL → BOM → COK,1,11790,2019,9,6,11,40,2022,2,15,19,0,7,20
5949,2,1,0,CCU → DEL → BLR,1,13068,2019,6,5,20,25,2022,5,7,19,10,22,45
5950,0,0,3,BLR → DEL,0,4239,2019,3,24,0,40,2022,2,15,3,25,2,45
5951,4,2,5,DEL → BOM → COK,1,9795,2019,5,21,7,30,2022,2,15,19,0,11,30
5952,1,2,5,DEL → HYD → MAA → COK,2,7616,2019,3,21,7,5,2022,3,22,9,25,26,20
5953,2,2,5,DEL → IDR → BOM → COK,2,11665,2019,3,21,10,20,2022,3,23,4,25,42,5
5954,2,1,0,CCU → BOM → BLR,1,7065,2019,1,4,6,30,2022,2,15,19,50,13,20
5955,0,1,0,CCU → HYD → BLR,1,3810,2019,4,15,19,20,2022,2,15,23,45,4,25
5956,3,1,0,CCU → BLR,0,3842,2019,6,18,17,10,2022,2,15,19,40,2,30
5957,4,2,5,DEL → BOM → COK,1,6796,2019,5,27,11,40,2022,5,28,1,30,13,50
5958,0,1,0,CCU → HYD → BLR,1,4566,2019,4,24,15,15,2022,2,15,20,5,4,50
5959,0,2,5,DEL → BOM → COK,1,12352,2019,9,3,18,35,2022,3,10,1,35,7,0
5960,0,2,5,DEL → COK,0,5022,2019,3,18,21,5,2022,3,19,0,20,3,15
5961,1,2,5,DEL → HYD → MAA → COK,2,10468,2019,5,21,13,5,2022,5,22,9,25,20,20
5962,1,0,2,BLR → DEL,0,6122,2019,4,15,17,0,2022,2,15,19,45,2,45
5963,3,3,1,MAA → CCU,0,6301,2019,3,15,17,45,2022,2,15,20,5,2,20
5964,7,0,3,BLR → DEL,0,10716,2019,1,3,5,50,2022,2,15,8,40,2,50
5965,1,1,0,CCU → BLR,0,5511,2019,5,24,14,15,2022,2,15,16,45,2,30
5966,2,0,2,BLR → DEL,0,6145,2019,3,5,18,55,2022,2,15,22,0,3,5
5968,1,4,4,BOM → IDR → DEL → HYD,2,13254,2019,6,3,12,45,2022,3,7,19,25,30,40
5969,2,1,0,CCU → BOM → BLR,1,13942,2019,12,5,6,30,2022,2,15,19,50,13,20
5970,0,1,0,CCU → BLR,0,4489,2019,1,4,20,20,2022,2,15,22,55,2,35
5971,3,1,0,CCU → BLR,0,3842,2019,3,6,6,55,2022,2,15,9,30,2,35
5972,4,2,5,DEL → BOM → COK,1,7576,2019,5,15,11,25,2022,2,15,19,15,7,50
5973,1,2,5,DEL → AMD → BOM → COK,2,9969,2019,5,27,16,40,2022,5,28,19,15,26,35
5974,2,2,5,DEL → AMD → BOM → COK,2,15130,2019,9,5,13,25,2022,5,10,19,0,29,35
5975,0,1,0,CCU → BBI → BLR,1,4865,2019,6,5,7,10,2022,2,15,12,40,5,30
5976,1,2,5,DEL → MAA → COK,1,7481,2019,3,6,17,20,2022,6,4,9,25,16,5
5977,4,2,5,DEL → BOM → COK,1,15868,2019,6,3,7,0,2022,2,15,18,50,11,50
5978,2,1,0,CCU → DEL → BLR,1,13068,2019,5,21,9,35,2022,2,15,22,5,12,30
5979,1,1,0,CCU → BOM → BLR,1,8367,2019,9,5,16,50,2022,5,10,7,55,15,5
5980,1,2,5,DEL → JDH → BOM → COK,2,21572,2019,3,3,12,55,2022,3,4,19,15,30,20
5981,7,0,2,BLR → DEL,0,4283,2019,12,5,4,55,2022,2,15,7,45,2,50
5982,1,2,5,DEL → CCU → BOM → COK,2,13592,2019,9,5,16,55,2022,5,10,19,15,26,20
5983,6,1,0,CCU → DEL → BLR,1,7928,2019,1,4,20,20,2022,4,2,23,25,27,5
5984,2,2,5,DEL → BOM → COK,1,14715,2019,3,6,15,0,2022,6,4,19,0,28,0
5985,2,0,3,BLR → BOM → DEL,1,11088,2019,12,3,18,55,2022,3,13,16,10,21,15
5986,1,2,5,DEL → BOM → COK,1,28323,2019,1,3,4,0,2022,3,2,7,40,27,40
5987,2,1,0,CCU → DEL → BLR,1,9315,2019,1,5,17,0,2022,5,2,19,10,26,10
5988,0,2,5,DEL → BLR → COK,1,7061,2019,9,6,15,10,2022,2,15,20,0,4,50
5989,0,3,1,MAA → CCU,0,7901,2019,1,3,11,35,2022,2,15,14,0,2,25
5990,2,4,4,BOM → HYD,0,5679,2019,6,24,2,55,2022,2,15,4,20,1,25
5991,0,1,0,CCU → MAA → BLR,1,4861,2019,4,24,19,35,2022,4,25,0,10,4,35
5992,3,4,4,BOM → HYD,0,2018,2019,1,5,5,45,2022,2,15,7,15,1,30
5993,0,1,0,CCU → MAA → BLR,1,5070,2019,12,6,8,10,2022,2,15,13,0,4,50
5994,6,1,0,CCU → DEL → BLR,1,9398,2019,9,6,7,10,2022,6,10,10,45,27,35
5995,0,2,5,DEL → BOM → COK,1,5074,2019,6,4,10,35,2022,2,15,15,35,5,0
5996,1,1,0,CCU → GAU → IMF → DEL → BLR,3,15146,2019,3,24,5,55,2022,2,15,23,15,17,20
5997,4,2,5,DEL → BOM → COK,1,8100,2019,6,24,9,15,2022,2,15,19,15,10,0
5998,1,0,3,BLR → MAA → DEL,1,14595,2019,6,3,11,50,2022,2,15,19,50,8,0
5999,0,2,5,DEL → COK,0,4730,2019,3,27,14,30,2022,2,15,17,35,3,5
6000,0,1,0,CCU → BLR,0,4805,2019,5,21,22,15,2022,5,22,0,50,2,35
6001,2,2,5,DEL → JDH → BOM → COK,2,19645,2019,5,27,11,40,2022,2,15,19,0,7,20
6002,1,2,5,DEL → AMD → BOM → COK,2,8657,2019,3,27,19,45,2022,3,28,19,15,23,30
6003,2,2,5,DEL → JAI → BOM → COK,2,13015,2019,9,6,9,40,2022,6,10,12,35,26,55
6004,0,2,5,DEL → HYD → COK,1,6443,2019,3,27,6,40,2022,2,15,16,10,9,30
6005,2,2,5,DEL → BOM → COK,1,12374,2019,9,5,13,0,2022,5,10,12,35,23,35
6006,2,1,0,CCU → DEL → BLR,1,10540,2019,6,6,9,35,2022,6,7,14,25,28,50
6007,2,1,0,CCU → BOM → BLR,1,10845,2019,5,21,20,0,2022,5,22,9,20,13,20
6008,6,1,0,CCU → DEL → BLR,1,8453,2019,6,6,17,0,2022,6,7,9,5,16,5
6009,0,2,5,DEL → HYD → COK,1,7145,2019,5,18,8,35,2022,2,15,22,30,13,55
6010,3,0,3,BLR → DEL,0,5127,2019,9,3,20,30,2022,2,15,23,20,2,50
6011,4,2,5,DEL → BOM → COK,1,6796,2019,12,6,19,0,2022,6,13,1,30,6,30
6012,2,1,0,CCU → BOM → BLR,1,8587,2019,12,5,21,10,2022,5,13,10,5,12,55
6013,3,1,0,CCU → BLR,0,4440,2019,5,18,9,0,2022,2,15,11,25,2,25
6014,3,0,3,BLR → DEL,0,6206,2019,3,15,9,35,2022,2,15,12,30,2,55
6015,0,0,2,BLR → DEL,0,4285,2019,6,5,0,30,2022,2,15,3,25,2,55
6016,2,1,0,CCU → BOM → BLR,1,14572,2019,6,6,16,30,2022,2,15,23,35,7,5
6017,7,1,0,CCU → BLR,0,3808,2019,6,4,19,55,2022,2,15,22,25,2,30
6018,3,1,0,CCU → BLR,0,3851,2019,6,3,6,55,2022,2,15,9,35,2,40
6019,3,1,0,CCU → KNU → BLR,1,8480,2019,5,18,11,35,2022,2,15,18,50,7,15
6020,4,2,5,DEL → BOM → COK,1,8074,2019,5,18,9,0,2022,2,15,21,0,12,0
6021,0,0,2,BLR → DEL,0,3944,2019,1,6,13,0,2022,2,15,15,50,2,50
6022,0,3,1,MAA → CCU,0,4333,2019,9,5,11,35,2022,2,15,14,0,2,25
6023,3,1,0,CCU → BLR,0,4175,2019,4,27,17,10,2022,2,15,19,40,2,30
6024,1,0,3,BLR → MAA → DEL,1,14595,2019,1,3,11,50,2022,3,2,8,55,21,5
6025,2,2,5,DEL → IDR → BOM → COK,2,11508,2019,3,6,5,30,2022,2,15,19,0,13,30
6026,4,2,5,DEL → HYD → COK,1,6094,2019,6,15,7,10,2022,2,15,22,30,15,20
6027,0,0,3,BLR → DEL,0,8034,2019,3,24,18,25,2022,2,15,21,20,2,55
6028,0,0,2,BLR → DEL,0,4824,2019,6,27,16,55,2022,2,15,19,55,3,0
6029,2,2,5,DEL → IDR → BOM → COK,2,13293,2019,3,6,21,25,2022,6,4,12,35,15,10
6030,4,2,5,DEL → BOM → COK,1,9527,2019,6,15,11,40,2022,2,15,19,15,7,35
6031,3,1,0,CCU → BLR,0,3816,2019,3,21,22,20,2022,3,22,0,40,2,20
6032,0,3,1,MAA → CCU,0,3598,2019,6,27,13,15,2022,2,15,15,35,2,20
6033,2,2,5,DEL → NAG → BOM → COK,2,13377,2019,6,15,14,35,2022,6,16,4,25,13,50
6034,3,4,4,BOM → HYD,0,2018,2019,9,5,5,45,2022,2,15,7,15,1,30
6035,1,1,0,CCU → BOM → COK → BLR,2,11854,2019,3,24,9,25,2022,3,25,1,20,15,55
6036,2,2,5,DEL → BOM → COK,1,10263,2019,12,6,13,0,2022,2,15,19,0,6,0
6037,3,3,1,MAA → CCU,0,3860,2019,3,24,9,30,2022,2,15,12,5,2,35
6038,1,1,0,CCU → DEL → AMD → BLR,2,12745,2019,9,6,7,0,2022,6,10,5,25,22,25
6039,4,2,5,DEL → IXU → BOM → COK,2,18486,2019,1,6,17,50,2022,6,2,1,30,7,40
6040,1,1,0,CCU → GAU → DEL → BLR,2,13228,2019,6,5,9,50,2022,5,7,8,55,23,5
6041,0,3,1,MAA → CCU,0,3598,2019,6,21,19,35,2022,2,15,21,55,2,20
6042,0,1,0,CCU → BLR,0,4805,2019,12,5,15,15,2022,2,15,17,45,2,30
6043,0,0,2,BLR → DEL,0,4424,2019,6,15,6,5,2022,2,15,8,50,2,45
6044,2,2,5,DEL → BOM → COK,1,10263,2019,9,6,15,0,2022,6,10,12,35,21,35
6045,3,3,1,MAA → CCU,0,3544,2019,6,5,9,45,2022,2,15,12,0,2,15
6046,0,1,0,CCU → BLR,0,4175,2019,12,4,21,25,2022,4,13,0,5,2,40
6047,3,2,5,DEL → BLR → COK,1,7085,2019,9,3,16,35,2022,2,15,22,50,6,15
6048,1,1,0,CCU → GAU → DEL → BLR,2,14961,2019,5,15,9,50,2022,5,16,8,55,23,5
6049,2,1,0,CCU → BOM → BLR,1,13340,2019,3,24,6,30,2022,2,15,16,20,9,50
6050,2,0,2,BLR → DEL,0,7230,2019,12,4,8,20,2022,2,15,11,20,3,0
6051,0,2,5,DEL → HYD → COK,1,6819,2019,5,18,5,5,2022,2,15,16,10,11,5
6053,0,2,5,DEL → BOM → COK,1,6317,2019,9,6,15,0,2022,6,10,1,30,10,30
6054,1,2,5,DEL → COK,0,5202,2019,6,18,18,5,2022,2,15,21,10,3,5
6055,0,2,5,DEL → PNQ → COK,1,10959,2019,5,18,23,30,2022,5,19,4,35,5,5
6056,0,3,1,MAA → CCU,0,3859,2019,6,21,11,35,2022,2,15,14,0,2,25
6057,2,2,5,DEL → BOM → COK,1,10263,2019,9,6,13,0,2022,2,15,19,0,6,0
6058,1,1,0,CCU → BBI → BLR,1,8997,2019,5,24,9,10,2022,2,15,13,15,4,5
6059,2,2,5,DEL → MAA → BOM → COK,2,8099,2019,3,27,5,10,2022,3,28,19,45,38,35
6060,3,3,1,MAA → CCU,0,3544,2019,1,5,8,20,2022,2,15,10,35,2,15
6061,4,2,5,DEL → BOM → COK,1,10530,2019,5,24,7,30,2022,2,15,19,0,11,30
6062,2,2,5,DEL → BOM → COK,1,7439,2019,3,21,2,15,2022,2,15,18,50,16,35
6063,2,2,5,DEL → BOM → COK,1,12374,2019,9,5,14,0,2022,5,10,4,25,14,25
6064,0,0,2,BLR → DEL,0,4824,2019,5,27,7,10,2022,2,15,10,5,2,55
6065,2,0,2,BLR → DEL,0,5770,2019,6,21,8,20,2022,2,15,11,20,3,0
6066,4,2,5,DEL → BOM → COK,1,9043,2019,3,21,7,0,2022,2,15,13,20,6,20
6067,1,2,5,DEL → MAA → COK,1,4698,2019,6,4,17,20,2022,4,7,9,25,16,5
6068,2,1,0,CCU → BOM → BLR,1,10845,2019,9,5,14,5,2022,2,15,19,50,5,45
6069,7,0,2,BLR → DEL,0,8421,2019,9,6,4,55,2022,2,15,7,45,2,50
6070,4,2,5,DEL → HYD → COK,1,7564,2019,6,3,7,10,2022,2,15,16,10,9,0
6071,1,2,5,DEL → MAA → COK,1,7481,2019,5,15,20,40,2022,5,16,9,25,12,45
6072,2,0,2,BLR → DEL,0,4031,2019,6,5,11,10,2022,2,15,14,5,2,55
6073,4,2,5,DEL → HYD → COK,1,6514,2019,12,6,7,10,2022,2,15,22,30,15,20
6074,2,1,0,CCU → GAU → BLR,1,8356,2019,9,6,10,20,2022,2,15,17,35,7,15
6075,4,2,5,DEL → IDR → BOM → COK,2,16656,2019,5,21,15,5,2022,5,22,1,30,10,25
6076,2,1,0,CCU → BOM → BLR,1,10845,2019,5,18,5,45,2022,2,15,18,15,12,30
6077,3,1,0,CCU → BLR,0,3874,2019,6,21,17,10,2022,2,15,19,40,2,30
6078,0,1,0,CCU → BLR,0,5225,2019,9,6,15,15,2022,2,15,17,45,2,30
6079,2,1,0,CCU → BOM → BLR,1,10845,2019,5,15,16,30,2022,5,16,12,0,19,30
6080,0,1,0,CCU → BLR,0,4779,2019,3,3,5,30,2022,2,15,8,20,2,50
6081,2,2,5,DEL → BOM → COK,1,16290,2019,9,3,20,50,2022,3,10,18,50,22,0
6082,1,2,5,DEL → COK,0,5675,2019,3,18,5,10,2022,2,15,8,0,2,50
6083,1,4,4,BOM → BHO → DEL → HYD,2,12855,2019,12,3,6,0,2022,3,13,11,55,29,55
6084,1,0,3,BLR → COK → DEL,1,8426,2019,9,3,22,0,2022,3,13,11,5,13,5
6085,2,2,5,DEL → JAI → BOM → COK,2,9329,2019,3,21,5,30,2022,3,22,18,50,37,20
6086,4,2,5,DEL → BOM → COK,1,17058,2019,3,3,2,15,2022,2,15,15,30,13,15
6087,2,0,2,BLR → DEL,0,7230,2019,3,5,19,50,2022,2,15,22,50,3,0
6088,0,2,5,DEL → BOM → COK,1,14872,2019,3,3,11,30,2022,2,15,21,0,9,30
6089,2,2,5,DEL → ATQ → BOM → COK,2,14301,2019,6,27,12,15,2022,6,28,19,0,30,45
6090,2,1,0,CCU → BOM → BLR,1,8530,2019,12,6,21,10,2022,6,13,9,20,12,10
6091,4,2,5,DEL → BOM → COK,1,10878,2019,9,6,4,55,2022,2,15,19,0,14,5
6092,0,1,0,CCU → MAA → BLR,1,5387,2019,5,21,17,35,2022,2,15,22,15,4,40
6093,4,2,5,DEL → BOM → COK,1,11623,2019,3,27,10,45,2022,2,15,18,50,8,5
6094,4,2,5,DEL → BOM → COK,1,10198,2019,5,27,3,50,2022,2,15,19,0,15,10
6095,7,2,5,DEL → BLR → COK,1,8029,2019,5,21,16,45,2022,2,15,22,30,5,45
6096,0,4,4,BOM → HYD,0,2755,2019,1,6,12,0,2022,2,15,13,30,1,30
6097,1,0,3,BLR → HYD → DEL,1,6782,2019,3,3,8,15,2022,2,15,21,25,13,10
6098,3,1,0,CCU → BLR,0,3842,2019,5,21,17,10,2022,2,15,19,40,2,30
6099,4,2,5,DEL → BOM → COK,1,8267,2019,6,6,10,20,2022,2,15,19,15,8,55
6100,0,0,3,BLR → DEL,0,6145,2019,3,24,7,10,2022,2,15,10,5,2,55
6101,2,0,2,BLR → DEL,0,4545,2019,4,24,11,10,2022,2,15,14,5,2,55
6102,2,2,5,DEL → BHO → BOM → COK,2,14442,2019,3,6,5,30,2022,2,15,12,35,7,5
6103,1,4,4,BOM → HYD,0,3101,2019,12,6,21,5,2022,2,15,22,25,1,20
6104,2,1,0,CCU → DEL → BLR,1,13068,2019,5,18,20,25,2022,5,19,14,25,18,0
6105,2,1,0,CCU → BOM → BLR,1,8530,2019,12,6,18,55,2022,6,13,23,35,28,40
6106,0,2,5,DEL → HYD → COK,1,6443,2019,5,15,8,35,2022,2,15,16,10,7,35
6107,4,2,5,DEL → BOM → COK,1,6481,2019,6,27,10,20,2022,2,15,21,0,10,40
6108,1,0,3,BLR → VGA → DEL,1,11004,2019,3,3,10,30,2022,3,7,11,20,24,50
6109,6,0,2,BLR → DEL,0,4669,2019,12,6,21,0,2022,2,15,23,50,2,50
6110,2,1,0,CCU → BOM → BLR,1,13942,2019,9,5,6,30,2022,5,10,4,40,22,10
6111,6,1,0,CCU → DEL → BLR,1,8821,2019,12,5,7,10,2022,2,15,18,50,11,40
6112,1,2,5,DEL → BLR → COK,1,9065,2019,9,3,17,45,2022,2,15,23,0,5,15
6113,2,1,0,CCU → BOM → BLR,1,10845,2019,6,6,8,25,2022,2,15,19,50,11,25
6114,2,2,5,DEL → JAI → BOM → COK,2,15130,2019,5,18,5,30,2022,2,15,19,0,13,30
6115,4,2,5,DEL → HYD → COK,1,6514,2019,9,5,7,10,2022,2,15,16,10,9,0
6116,2,1,0,CCU → DEL → BLR,1,14677,2019,9,6,17,0,2022,2,15,23,35,6,35
6117,0,0,2,BLR → DEL,0,4824,2019,5,18,7,10,2022,2,15,10,5,2,55
6118,0,1,0,CCU → BLR,0,4175,2019,12,4,15,15,2022,2,15,17,45,2,30
6119,2,2,5,DEL → DED → BOM → COK,2,19173,2019,9,3,15,55,2022,3,10,4,25,12,30
6120,3,0,2,BLR → DEL,0,4424,2019,12,4,5,55,2022,2,15,8,35,2,40
6121,3,1,0,CCU → BLR,0,3874,2019,12,6,6,55,2022,2,15,9,30,2,35
6122,0,2,5,DEL → LKO → COK,1,7190,2019,3,6,21,50,2022,6,4,3,35,5,45
6123,2,1,0,CCU → BOM → BLR,1,13732,2019,6,6,6,30,2022,6,7,4,40,22,10
6124,2,1,0,CCU → DEL → BLR,1,14152,2019,12,5,9,35,2022,5,13,10,55,25,20
6125,1,3,1,MAA → CCU,0,4668,2019,5,21,11,40,2022,2,15,13,55,2,15
6127,2,1,0,CCU → DEL → BLR,1,11468,2019,1,5,20,25,2022,5,2,19,10,22,45
6128,6,4,4,BOM → DEL → HYD,1,12396,2019,6,3,8,45,2022,2,15,16,45,8,0
6129,4,2,5,DEL → HYD → COK,1,7859,2019,5,21,17,15,2022,5,22,0,55,7,40
6130,0,1,0,CCU → BLR,0,4805,2019,5,24,20,20,2022,2,15,22,55,2,35
6131,2,1,0,CCU → DEL → BLR,1,13470,2019,9,6,20,25,2022,6,10,9,45,13,20
6132,0,2,5,DEL → COK,0,7674,2019,6,3,14,30,2022,2,15,17,35,3,5
6133,2,1,0,CCU → DEL → BLR,1,14152,2019,9,6,17,0,2022,6,10,18,0,25,0
6134,2,2,5,DEL → BOM → COK,1,10263,2019,6,24,15,0,2022,6,25,12,35,21,35
6135,2,2,5,DEL → JAI → BOM → COK,2,13015,2019,6,24,9,40,2022,6,25,12,35,26,55
6136,2,2,5,DEL → BOM → COK,1,12374,2019,9,5,13,0,2022,2,15,19,0,6,0
6137,2,2,5,DEL → BOM → COK,1,11400,2019,5,18,10,0,2022,2,15,19,0,9,0
6138,3,0,2,BLR → DEL,0,3972,2019,6,5,9,30,2022,2,15,12,20,2,50
