airline,embarked,destination,Route,stops,journey_year,journey_month,journey_day,weekday,dep_hour,dep_min,departure_period,Arrival_hour,Arrival_min,arrival_period,Arrived_next_day,duration_hours,duration_mins,Duration_in_mins,price,additional_info,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,destination_Banglore,destination_Cochin,destination_Delhi,destination_Hyderabad,destination_Kolkata,source_Banglore,source_Chennai,source_Delhi,source_Kolkata,source_Mumbai,1 stop,2 stops,3 stops,4 stops,non-stop,departure_After noon,departure_early morning,departure_evening,departure_late night,departure_morning,departure_night,arrival_After noon,arrival_early morning,arrival_evening,arrival_late night,arrival_morning,arrival_night
Multiple carriers,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,9,6,4,4,55,departure_late night,19,0,arrival_evening,False,14,5,845,10878,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
IndiGo,source_Kolkata,destination_Banglore,CCU → MAA → BLR,1 stop,2019,5,21,1,17,35,departure_evening,22,15,arrival_night,False,4,40,280,5387,No info,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Multiple carriers,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,3,27,2,10,45,departure_morning,18,50,arrival_evening,False,8,5,485,11623,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,5,27,0,3,50,departure_late night,19,0,arrival_evening,False,15,10,910,10198,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Air Asia,source_Delhi,destination_Cochin,DEL → BLR → COK,1 stop,2019,5,21,1,16,45,departure_After noon,22,30,arrival_night,False,5,45,345,8029,No info,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
IndiGo,source_Mumbai,destination_Hyderabad,BOM → HYD,non-stop,2019,1,6,6,12,0,departure_morning,13,30,arrival_After noon,False,1,30,90,2755,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
Air India,source_Banglore,destination_Delhi,BLR → HYD → DEL,1 stop,2019,3,3,6,8,15,departure_early morning,21,25,arrival_night,False,13,10,790,6782,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SpiceJet,source_Kolkata,destination_Banglore,CCU → BLR,non-stop,2019,5,21,1,17,10,departure_evening,19,40,arrival_evening,False,2,30,150,3842,No check-in baggage included,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,6,6,3,10,20,departure_morning,19,15,arrival_evening,False,8,55,535,8267,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
IndiGo,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,3,24,6,7,10,departure_early morning,10,5,arrival_morning,False,2,55,175,6145,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Jet Airways,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,4,24,2,11,10,departure_morning,14,5,arrival_After noon,False,2,55,175,4545,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
Jet Airways,source_Delhi,destination_Cochin,DEL → BHO → BOM → COK,2 stops,2019,3,6,2,5,30,departure_early morning,12,35,arrival_morning,False,7,5,425,14442,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Air India,source_Mumbai,destination_Hyderabad,BOM → HYD,non-stop,2019,12,6,4,21,5,departure_night,22,25,arrival_night,False,1,20,80,3101,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
Jet Airways,source_Kolkata,destination_Banglore,CCU → DEL → BLR,1 stop,2019,5,18,5,20,25,departure_evening,14,25,arrival_After noon,True,18,0,1080,13068,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Jet Airways,source_Kolkata,destination_Banglore,CCU → BOM → BLR,1 stop,2019,12,6,4,18,55,departure_evening,23,35,arrival_night,True,28,40,1720,8530,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
IndiGo,source_Delhi,destination_Cochin,DEL → HYD → COK,1 stop,2019,5,15,2,8,35,departure_early morning,16,10,arrival_After noon,False,7,35,455,6443,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,6,27,3,10,20,departure_morning,21,0,arrival_night,False,10,40,640,6481,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Air India,source_Banglore,destination_Delhi,BLR → VGA → DEL,1 stop,2019,3,3,6,10,30,departure_morning,11,20,arrival_morning,True,24,50,1490,11004,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Vistara,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,12,6,4,21,0,departure_night,23,50,arrival_night,False,2,50,170,4669,No info,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
Jet Airways,source_Kolkata,destination_Banglore,CCU → BOM → BLR,1 stop,2019,9,5,3,6,30,departure_early morning,4,40,arrival_late night,True,22,10,1330,13942,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Vistara,source_Kolkata,destination_Banglore,CCU → DEL → BLR,1 stop,2019,12,5,3,7,10,departure_early morning,18,50,arrival_evening,False,11,40,700,8821,No info,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Air India,source_Delhi,destination_Cochin,DEL → BLR → COK,1 stop,2019,9,3,1,17,45,departure_evening,23,0,arrival_night,False,5,15,315,9065,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Jet Airways,source_Kolkata,destination_Banglore,CCU → BOM → BLR,1 stop,2019,6,6,3,8,25,departure_early morning,19,50,arrival_evening,False,11,25,685,10845,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Jet Airways,source_Delhi,destination_Cochin,DEL → JAI → BOM → COK,2 stops,2019,5,18,5,5,30,departure_early morning,19,0,arrival_evening,False,13,30,810,15130,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → HYD → COK,1 stop,2019,9,5,3,7,10,departure_early morning,16,10,arrival_After noon,False,9,0,540,6514,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Jet Airways,source_Kolkata,destination_Banglore,CCU → DEL → BLR,1 stop,2019,9,6,4,17,0,departure_evening,23,35,arrival_night,False,6,35,395,14677,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
IndiGo,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,5,18,5,7,10,departure_early morning,10,5,arrival_morning,False,2,55,175,4824,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
IndiGo,source_Kolkata,destination_Banglore,CCU → BLR,non-stop,2019,12,4,2,15,15,departure_After noon,17,45,arrival_evening,False,2,30,150,4175,No info,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Jet Airways,source_Delhi,destination_Cochin,DEL → DED → BOM → COK,2 stops,2019,9,3,1,15,55,departure_After noon,4,25,arrival_late night,True,12,30,750,19173,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
SpiceJet,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,12,4,2,5,55,departure_early morning,8,35,arrival_early morning,False,2,40,160,4424,No info,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
SpiceJet,source_Kolkata,destination_Banglore,CCU → BLR,non-stop,2019,12,6,4,6,55,departure_early morning,9,30,arrival_morning,False,2,35,155,3874,No info,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
IndiGo,source_Delhi,destination_Cochin,DEL → LKO → COK,1 stop,2019,3,6,2,21,50,departure_night,3,35,arrival_late night,True,5,45,345,7190,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Jet Airways,source_Kolkata,destination_Banglore,CCU → BOM → BLR,1 stop,2019,6,6,3,6,30,departure_early morning,4,40,arrival_late night,True,22,10,1330,13732,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Jet Airways,source_Kolkata,destination_Banglore,CCU → DEL → BLR,1 stop,2019,12,5,3,9,35,departure_morning,10,55,arrival_morning,True,25,20,1520,14152,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Air India,source_Chennai,destination_Kolkata,MAA → CCU,non-stop,2019,5,21,1,11,40,departure_morning,13,55,arrival_After noon,False,2,15,135,4668,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
Jet Airways,source_Kolkata,destination_Banglore,CCU → DEL → BLR,1 stop,2019,1,5,5,20,25,departure_evening,19,10,arrival_evening,True,22,45,1365,11468,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Vistara,source_Mumbai,destination_Hyderabad,BOM → DEL → HYD,1 stop,2019,6,3,0,8,45,departure_early morning,16,45,arrival_After noon,False,8,0,480,12396,No info,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → HYD → COK,1 stop,2019,5,21,1,17,15,departure_evening,0,55,arrival_late night,True,7,40,460,7859,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
IndiGo,source_Kolkata,destination_Banglore,CCU → BLR,non-stop,2019,5,24,4,20,20,departure_evening,22,55,arrival_night,False,2,35,155,4805,No info,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Jet Airways,source_Kolkata,destination_Banglore,CCU → DEL → BLR,1 stop,2019,9,6,4,20,25,departure_evening,9,45,arrival_morning,True,13,20,800,13470,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
IndiGo,source_Delhi,destination_Cochin,DEL → COK,non-stop,2019,6,3,0,14,30,departure_After noon,17,35,arrival_evening,False,3,5,185,7674,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Jet Airways,source_Kolkata,destination_Banglore,CCU → DEL → BLR,1 stop,2019,9,6,4,17,0,departure_evening,18,0,arrival_evening,True,25,0,1500,14152,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Jet Airways,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,6,24,0,15,0,departure_After noon,12,35,arrival_morning,True,21,35,1295,10263,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Jet Airways,source_Delhi,destination_Cochin,DEL → JAI → BOM → COK,2 stops,2019,6,24,0,9,40,departure_morning,12,35,arrival_morning,True,26,55,1615,13015,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Jet Airways,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,9,5,3,13,0,departure_After noon,19,0,arrival_evening,False,6,0,360,12374,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Jet Airways,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,5,18,5,10,0,departure_morning,19,0,arrival_evening,False,9,0,540,11400,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
SpiceJet,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,6,5,2,9,30,departure_morning,12,20,arrival_morning,False,2,50,170,3972,No info,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,6,27,3,6,0,departure_early morning,21,0,arrival_night,False,15,0,900,6008,In-flight meal not included,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Air India,source_Banglore,destination_Delhi,BLR → VGA → DEL,1 stop,2019,3,15,4,10,30,departure_morning,22,55,arrival_night,False,12,25,745,6384,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
IndiGo,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,12,5,3,8,30,departure_early morning,11,20,arrival_morning,False,2,50,170,5741,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
SpiceJet,source_Mumbai,destination_Hyderabad,BOM → HYD,non-stop,2019,6,15,5,13,15,departure_After noon,14,45,arrival_After noon,False,1,30,90,1966,No check-in baggage included,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → HYD → MAA → COK,2 stops,2019,3,21,3,7,10,departure_early morning,21,20,arrival_night,False,14,10,850,5936,In-flight meal not included,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
IndiGo,source_Kolkata,destination_Banglore,CCU → BLR,non-stop,2019,6,4,1,9,35,departure_morning,12,20,arrival_morning,False,2,45,165,4175,No info,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
IndiGo,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,3,21,3,4,45,departure_late night,13,20,arrival_After noon,False,8,35,515,7739,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Air India,source_Delhi,destination_Cochin,DEL → GOI → BOM → COK,2 stops,2019,5,24,4,22,0,departure_night,19,15,arrival_evening,True,21,15,1275,10442,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Air India,source_Mumbai,destination_Hyderabad,BOM → HYD,non-stop,2019,3,15,4,21,5,departure_night,22,25,arrival_night,False,1,20,80,3101,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
Jet Airways,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,6,6,3,17,30,departure_evening,19,0,arrival_evening,True,25,30,1530,14715,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Vistara,source_Kolkata,destination_Banglore,CCU → DEL → BLR,1 stop,2019,9,6,4,17,0,departure_evening,18,50,arrival_evening,True,25,50,1550,9136,No info,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Air India,source_Kolkata,destination_Banglore,CCU → BOM → BLR,1 stop,2019,1,4,4,16,50,departure_After noon,18,30,arrival_evening,True,25,40,1540,7894,No info,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Jet Airways,source_Kolkata,destination_Banglore,CCU → DEL → BLR,1 stop,2019,6,5,2,17,0,departure_evening,23,35,arrival_night,False,6,35,395,12122,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Air India,source_Delhi,destination_Cochin,DEL → COK,non-stop,2019,9,6,4,14,10,departure_After noon,17,10,arrival_evening,False,3,0,180,6095,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
IndiGo,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,9,6,4,10,10,departure_morning,13,0,arrival_After noon,False,2,50,170,4424,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
Jet Airways,source_Banglore,destination_Delhi,BLR → BOM → DEL,1 stop,2019,3,21,3,20,35,departure_evening,7,40,arrival_early morning,True,11,5,665,7833,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Vistara,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,3,4,0,11,30,departure_morning,14,20,arrival_After noon,False,2,50,170,5404,No info,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
SpiceJet,source_Kolkata,destination_Banglore,CCU → BLR,non-stop,2019,1,4,4,9,0,departure_morning,11,25,arrival_morning,False,2,25,145,3842,No check-in baggage included,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Jet Airways,source_Delhi,destination_Cochin,DEL → BDQ → BOM → COK,2 stops,2019,3,21,3,10,45,departure_morning,4,25,arrival_late night,True,17,40,1060,11094,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Jet Airways,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,4,24,2,19,50,departure_evening,22,50,arrival_night,False,3,0,180,7230,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
IndiGo,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,5,27,0,16,55,departure_After noon,19,55,arrival_evening,False,3,0,180,4824,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Jet Airways,source_Kolkata,destination_Banglore,CCU → DEL → BLR,1 stop,2019,1,5,5,9,35,departure_morning,19,10,arrival_evening,False,9,35,575,11468,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
IndiGo,source_Kolkata,destination_Banglore,CCU → BBI → BLR,1 stop,2019,1,5,5,7,10,departure_early morning,12,40,arrival_morning,False,5,30,330,6112,No info,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Jet Airways,source_Kolkata,destination_Banglore,CCU → DEL → BLR,1 stop,2019,9,5,3,17,0,departure_evening,10,55,arrival_morning,True,17,55,1075,8067,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
IndiGo,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,3,27,2,4,45,departure_late night,21,0,arrival_night,False,16,15,975,7259,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Air India,source_Delhi,destination_Cochin,DEL → COK,non-stop,2019,3,27,2,5,10,departure_early morning,8,0,arrival_early morning,False,2,50,170,4730,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,6,3,0,9,10,departure_morning,18,50,arrival_evening,False,9,40,580,15136,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Air India,source_Kolkata,destination_Banglore,CCU → BOM → COK → BLR,2 stops,2019,5,24,4,9,25,departure_morning,1,20,arrival_late night,True,15,55,955,12719,No info,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Jet Airways,source_Mumbai,destination_Hyderabad,BOM → HYD,non-stop,2019,6,18,1,2,55,departure_late night,4,20,arrival_late night,False,1,25,85,5679,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
IndiGo,source_Delhi,destination_Cochin,DEL → HYD → COK,1 stop,2019,6,24,0,6,50,departure_early morning,12,10,arrival_morning,False,5,20,320,5299,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Jet Airways,source_Banglore,destination_Delhi,BLR → BOM → DEL,1 stop,2019,6,3,0,11,40,departure_morning,0,45,arrival_late night,True,13,5,785,14816,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
SpiceJet,source_Kolkata,destination_Banglore,CCU → BLR,non-stop,2019,5,18,5,9,0,departure_morning,11,25,arrival_morning,False,2,25,145,4492,No info,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Multiple carriers,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,3,27,2,10,20,departure_morning,18,50,arrival_evening,False,8,30,510,11422,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Jet Airways,source_Banglore,destination_Delhi,BLR → BOM → DEL,1 stop,2019,3,18,0,8,0,departure_early morning,7,40,arrival_early morning,True,23,40,1420,12285,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Jet Airways,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,12,5,3,6,0,departure_early morning,8,45,arrival_early morning,False,2,45,165,7230,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
IndiGo,source_Banglore,destination_Delhi,BLR → DEL,non-stop,2019,4,15,0,7,10,departure_early morning,10,5,arrival_morning,False,2,55,175,4824,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Jet Airways,source_Delhi,destination_Cochin,DEL → BOM → COK,1 stop,2019,6,27,3,20,55,departure_evening,4,25,arrival_late night,True,7,30,450,12899,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
