Unnamed: 0,airline,embarked,destination,stops,journey_year,journey_month,journey_day,dep_hour,dep_min,departure_time,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_min,arrival_time,price,additional_info,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Banglore,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Banglore.1,Chennai,Delhi.1,Kolkata.1,Mumbai,1 stop,2 stops,3 stops,4 stops,non-stop,After noon,early morning,evening,late night,morning,night,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,destination_Banglore,destination_Cochin,destination_Delhi,destination_Hyderabad,destination_Kolkata,source_Banglore,source_Chennai,source_Delhi,source_Kolkata,source_Mumbai,1 stop,2 stops,3 stops,4 stops,non-stop,After noon,early morning,evening,late night,morning,night
6403,Jet Airways,source_Delhi,destination_Cochin,1 stop,2019,6,6,18,15,evening,2022,6,7,19,0,evening,14715,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6404,IndiGo,source_Mumbai,destination_Hyderabad,non-stop,2019,6,24,12,0,morning,2022,2,16,13,30,After noon,2755,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6405,IndiGo,source_Delhi,destination_Cochin,2 stops,2019,3,21,7,35,early morning,2022,2,16,21,20,night,6495,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6406,IndiGo,source_Banglore,destination_Delhi,1 stop,2019,3,15,16,15,After noon,2022,2,16,20,35,evening,5608,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6407,Jet Airways,source_Banglore,destination_Delhi,1 stop,2019,1,3,22,50,night,2022,3,2,21,20,night,25736,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6408,IndiGo,source_Banglore,destination_Delhi,non-stop,2019,3,5,7,10,early morning,2022,2,16,10,5,morning,4824,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6409,Air India,source_Mumbai,destination_Hyderabad,non-stop,2019,3,21,21,5,night,2022,2,16,22,25,night,2051,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6410,Air India,source_Banglore,destination_Delhi,1 stop,2019,12,3,8,50,early morning,2022,2,16,23,15,night,12128,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6411,Multiple carriers,source_Delhi,destination_Cochin,1 stop,2019,12,6,18,15,evening,2022,6,13,1,30,late night,13378,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6412,Jet Airways,source_Banglore,destination_Delhi,non-stop,2019,6,5,19,50,evening,2022,2,16,22,50,night,7230,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6413,Vistara,source_Delhi,destination_Cochin,non-stop,2019,4,24,6,0,early morning,2022,2,16,9,10,morning,6217,No info,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6414,Air India,source_Delhi,destination_Cochin,non-stop,2019,9,6,18,5,evening,2022,2,16,21,10,night,8457,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6415,Jet Airways,source_Delhi,destination_Cochin,2 stops,2019,5,18,19,10,evening,2022,5,19,12,35,morning,15130,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6416,Jet Airways,source_Banglore,destination_Delhi,1 stop,2019,12,3,16,55,After noon,2022,3,13,7,40,early morning,13818,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6417,GoAir,source_Delhi,destination_Cochin,1 stop,2019,6,5,7,25,early morning,2022,2,16,13,35,After noon,6297,No info,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6418,Air India,source_Kolkata,destination_Banglore,non-stop,2019,3,21,14,15,After noon,2022,2,16,16,45,After noon,5171,No info,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
6419,SpiceJet,source_Banglore,destination_Delhi,non-stop,2019,5,24,21,10,night,2022,5,25,0,5,late night,3920,No check-in baggage included,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6420,IndiGo,source_Banglore,destination_Delhi,non-stop,2019,3,4,7,10,early morning,2022,2,16,10,5,morning,4824,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6421,Jet Airways,source_Delhi,destination_Cochin,1 stop,2019,6,24,10,0,morning,2022,6,25,4,25,late night,10263,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6422,Jet Airways,source_Delhi,destination_Cochin,2 stops,2019,9,6,14,5,After noon,2022,6,10,12,35,morning,13883,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6423,Multiple carriers,source_Delhi,destination_Cochin,1 stop,2019,6,6,13,0,After noon,2022,2,16,21,0,night,13588,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
6424,Jet Airways,source_Delhi,destination_Cochin,1 stop,2019,9,3,0,20,late night,2022,3,10,4,25,late night,11849,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6425,Air India,source_Mumbai,destination_Hyderabad,1 stop,2019,6,3,10,0,morning,2022,2,16,23,45,night,11679,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
6426,IndiGo,source_Banglore,destination_Delhi,non-stop,2019,5,18,18,25,evening,2022,2,16,21,20,night,4824,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6427,SpiceJet,source_Banglore,destination_Delhi,non-stop,2019,4,15,21,10,night,2022,4,16,0,5,late night,3920,No check-in baggage included,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6428,Vistara,source_Chennai,destination_Kolkata,non-stop,2019,12,6,17,45,evening,2022,2,16,20,5,evening,11983,No info,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6429,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,1,5,9,35,morning,2022,2,16,18,0,evening,10704,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
6430,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,5,18,18,55,evening,2022,5,19,23,35,night,10845,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6431,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,5,15,18,55,evening,2022,5,16,19,50,evening,10845,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6432,IndiGo,source_Mumbai,destination_Hyderabad,non-stop,2019,6,27,16,55,After noon,2022,2,16,18,25,evening,3176,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
6433,Air India,source_Delhi,destination_Cochin,1 stop,2019,1,6,8,0,early morning,2022,2,16,19,15,evening,9930,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6434,Jet Airways,source_Banglore,destination_Delhi,1 stop,2019,6,3,14,5,After noon,2022,2,16,19,10,evening,19226,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6435,SpiceJet,source_Mumbai,destination_Hyderabad,non-stop,2019,5,24,5,45,early morning,2022,2,16,7,15,early morning,2018,No info,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6436,Jet Airways,source_Banglore,destination_Delhi,1 stop,2019,3,21,11,40,morning,2022,3,19,12,15,morning,7833,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6437,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,1,5,6,30,early morning,2022,5,2,9,20,morning,9664,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6438,Multiple carriers,source_Delhi,destination_Cochin,1 stop,2019,9,6,11,40,morning,2022,2,16,21,0,night,7006,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6439,IndiGo,source_Mumbai,destination_Hyderabad,non-stop,2019,12,5,2,35,late night,2022,2,16,4,5,late night,3176,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
6440,Air India,source_Kolkata,destination_Banglore,1 stop,2019,1,4,14,35,After noon,2022,4,2,15,20,After noon,5007,No info,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6441,Multiple carriers,source_Delhi,destination_Cochin,1 stop,2019,6,15,8,45,early morning,2022,2,16,19,15,evening,9527,No info,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6442,Jet Airways,source_Delhi,destination_Cochin,2 stops,2019,6,6,5,30,early morning,2022,2,16,19,0,evening,13293,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6443,IndiGo,source_Delhi,destination_Cochin,1 stop,2019,9,5,21,50,night,2022,5,10,3,35,late night,6059,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6444,Air India,source_Delhi,destination_Cochin,3 stops,2019,6,24,5,15,early morning,2022,6,25,7,40,early morning,10494,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
6445,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,9,6,16,30,After noon,2022,2,16,22,35,night,10845,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6446,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,1,4,9,35,morning,2022,2,16,21,5,night,10954,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
6447,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,5,21,20,0,evening,2022,5,22,12,0,morning,10845,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6448,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,6,6,20,25,evening,2022,6,7,9,45,morning,10540,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6450,Vistara,source_Delhi,destination_Cochin,non-stop,2019,5,18,6,0,early morning,2022,2,16,9,10,morning,6742,No info,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6451,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,6,6,20,0,evening,2022,6,7,9,20,morning,14572,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6452,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,9,5,8,25,early morning,2022,2,16,18,15,evening,14782,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6453,IndiGo,source_Mumbai,destination_Hyderabad,non-stop,2019,5,18,16,55,After noon,2022,2,16,18,25,evening,3839,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
6454,Air India,source_Delhi,destination_Cochin,non-stop,2019,6,18,14,5,After noon,2022,2,16,17,55,evening,5202,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
6455,Air Asia,source_Delhi,destination_Cochin,1 stop,2019,9,6,7,55,early morning,2022,2,16,15,45,After noon,8760,No info,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6456,GoAir,source_Delhi,destination_Cochin,1 stop,2019,4,24,7,0,early morning,2022,2,16,12,55,morning,6196,No info,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6457,Air India,source_Mumbai,destination_Hyderabad,non-stop,2019,3,15,19,30,evening,2022,2,16,20,45,evening,3101,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6458,SpiceJet,source_Delhi,destination_Cochin,1 stop,2019,5,18,17,55,evening,2022,2,16,22,50,night,5976,No info,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6459,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,9,6,14,5,After noon,2022,2,16,23,35,night,10845,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6460,Jet Airways,source_Delhi,destination_Cochin,1 stop,2019,5,27,20,55,evening,2022,5,28,4,25,late night,16080,No info,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6461,SpiceJet,source_Chennai,destination_Kolkata,non-stop,2019,5,27,8,20,early morning,2022,2,16,10,35,morning,3544,No check-in baggage included,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6462,SpiceJet,source_Kolkata,destination_Banglore,non-stop,2019,3,5,17,10,evening,2022,2,16,19,40,evening,3842,No check-in baggage included,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6463,Jet Airways,source_Delhi,destination_Cochin,1 stop,2019,6,15,19,15,evening,2022,6,16,12,35,morning,10263,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6464,Jet Airways,source_Kolkata,destination_Banglore,1 stop,2019,12,6,9,35,morning,2022,2,16,23,35,night,12693,No info,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
6465,IndiGo,source_Chennai,destination_Kolkata,non-stop,2019,1,6,7,55,early morning,2022,2,16,10,15,morning,3851,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6466,Jet Airways,source_Delhi,destination_Cochin,1 stop,2019,5,18,8,0,early morning,2022,5,19,4,25,late night,12374,In-flight meal not included,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6467,Air India,source_Mumbai,destination_Hyderabad,non-stop,2019,3,21,13,55,After noon,2022,2,16,15,25,After noon,3101,No info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
6468,Vistara,source_Banglore,destination_Delhi,non-stop,2019,5,18,19,30,evening,2022,2,16,22,15,night,4879,No info,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6470,Multiple carriers Premium economy,source_Delhi,destination_Cochin,1 stop,2019,3,21,8,55,early morning,2022,2,16,21,0,night,9846,No info,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6471,IndiGo,source_Banglore,destination_Delhi,non-stop,2019,1,5,1,30,late night,2022,2,16,4,15,late night,4078,No info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
